@relation train
@attribute a0 real[2.281523748,8.43875939]
@attribute a1 real[2.067594976,8.312150114]
@attribute a2 real[2.098935092,8.207123495]
@attribute a3 real[1.7302687,7.897368767]
@attribute a4 real[1.922031196,8.301830863]
@attribute a5 real[1.89074753,8.270947776]
@attribute a6 real[1.814378694,8.220238395]
@attribute a7 real[2.033798859,8.139128858]
@attribute a8 real[1.944518782,8.23446125]
@attribute a9 real[1.742771298,8.326781271]
@attribute a10{35-49_male,50-64_male,25-34_female,18-24_male,50-64_female,35-49_female,25-34_male,18-24_female,65-xx_female,65-xx_male}
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9
@outputs a10
@data
3.75789077,3.684921744,3.604637478,3.146907222,3.537592623,3.634605583,3.694924538,3.585354478,3.763076287,4.00569448,35-49_female
4.635592582,4.511408009,4.546519405,4.300361719,4.41053618,4.429561465,4.443561845,4.562623494,4.851173158,5.004853834,35-49_male
5.030054606,4.89376632,4.853758379,4.628787058,5.266452506,5.200298686,5.149435754,4.572103686,4.742983985,4.093173096,18-24_male
3.984942843,3.857216387,3.869433477,3.565453201,4.045266666,3.983001977,3.818890984,3.632083174,3.651357943,3.33564107,35-49_male
6.953810276,6.916875291,6.901736354,6.476599254,6.980332043,6.870940581,6.869130316,6.745150699,6.912477629,6.82935652,50-64_female
4.521601068,4.560640909,4.528922091,4.211676865,4.299180207,4.37158523,4.397707176,4.599155968,4.709684339,5.098745797,25-34_female
3.311298324,3.217196305,3.281168088,2.942963911,2.998599882,3.148117022,2.884124327,2.932113097,2.796000014,2.592913152,25-34_female
6.355667584,6.326450008,6.226784172,5.811981374,6.400513164,6.313218862,6.269086203,6.160261639,6.287151119,6.218876054,18-24_male
4.107636209,4.052091721,4.014208358,3.66999234,4.112170205,4.058998302,4.00582668,3.973692342,4.037028775,4.282357422,25-34_male
5.362631789,5.367491873,5.442606667,4.712301078,5.427654652,5.34297936,5.347534031,5.13862763,5.256596516,5.210101204,35-49_female
3.160295353,3.143868969,2.857848118,2.708373834,3.225548954,3.165259302,2.937591552,2.843919463,2.802419292,2.800681433,50-64_female
3.837076538,3.928802111,3.997225184,3.396933973,3.953278658,3.790365373,3.818363941,3.826190503,3.656918179,3.498378212,25-34_female
4.503479708,4.356395869,4.387503874,4.336657961,5.112873902,4.773184356,4.706727368,4.373021274,4.44908876,3.988283378,35-49_male
5.107335327,4.965824916,4.990285838,4.848360143,5.514045042,5.291980607,5.194384623,4.780709948,4.782461724,4.250178962,25-34_male
4.262960938,4.298428865,4.315186392,4.159981172,4.523292118,4.441983317,4.219073229,4.051367077,3.785825729,3.342649634,35-49_female
4.635299624,4.686599165,4.652418863,4.188678721,4.912783087,4.831888991,4.774037255,4.668563353,4.718653096,4.639687907,50-64_male
3.511040178,3.448191061,3.513380175,3.093852038,3.057318708,3.335496718,3.339792758,3.468757815,3.503667912,3.917110753,50-64_male
3.880129426,3.778408635,3.662732649,3.371251736,3.859978328,3.83956095,3.749323576,3.426945442,3.486637466,3.366979316,50-64_male
5.403685254,5.339307729,5.080209781,4.968597381,5.311070466,5.322273922,5.05171645,4.847821578,4.772329862,4.845577352,35-49_female
4.862242421,5.101480345,4.866264386,4.158469645,5.270667964,5.101017836,4.998975944,4.719203387,4.869992229,4.946959158,50-64_female
5.365818943,5.307000158,5.247283946,4.744719628,5.2123875,5.191536709,5.319271438,5.108931578,5.442312231,5.211105836,35-49_male
3.885065205,3.864554205,3.803757027,3.518187879,3.746974468,3.799135401,3.814613141,3.920457484,4.322853378,4.585506022,18-24_male
5.654580992,5.527266763,5.382714473,4.733160597,5.597745383,5.461113913,5.458854233,5.434226183,5.696046605,5.537185242,35-49_female
6.421036471,6.495610921,6.491047043,6.10812514,6.718311893,6.541290586,6.410662021,6.368497303,6.588511334,6.397407457,50-64_male
3.103271056,2.862015987,2.814289522,2.465371294,2.676675383,2.620967457,2.637717064,2.762339903,2.53906496,2.586403623,25-34_female
5.309360198,5.351161746,5.363200731,4.787377762,5.359009045,5.315470268,5.232264913,5.125256033,5.031725217,5.008579267,35-49_male
5.420335652,5.439111486,5.547593379,4.614418139,5.700751249,5.578464645,5.531000716,5.234585587,5.368187928,5.185869737,35-49_female
5.344864143,5.453405189,5.270713669,4.917912697,5.246559604,5.32637872,5.225346306,5.157673899,5.366955854,5.216099801,35-49_male
4.737604995,4.60090925,4.484518234,3.924783693,4.785522935,4.372240668,4.415795909,4.525263501,4.154094936,3.991112847,25-34_male
3.098753479,2.987653674,2.912475962,2.60324881,2.593865915,2.59916854,2.593201528,3.045080409,2.74468844,2.822912334,35-49_female
3.216242429,3.014166619,3.013804618,2.757553216,3.249471451,3.086083958,3.056301217,2.910764587,2.922965,2.604283531,25-34_male
4.995972849,4.796664573,4.904044413,4.67524253,5.476641755,5.154560026,5.025093702,4.509322635,4.479507768,4.033708614,35-49_male
4.284885536,4.324962878,4.275284783,3.656420462,4.413032516,4.336654242,4.345384744,4.094081675,4.131356458,4.274109953,25-34_female
4.088049505,4.142559217,3.922472416,3.517676394,4.225911667,4.137882074,4.041500863,3.884619631,3.685471489,3.928669951,25-34_male
6.338237156,6.392864453,6.249128958,5.680695467,6.365151823,6.33968389,6.226501581,6.054049601,6.205547929,6.055008604,50-64_female
4.43501951,4.653959083,4.586618995,4.228389985,4.641726405,4.604532232,4.479925819,4.371381371,4.402467221,4.207073024,35-49_male
3.528383284,3.536081821,3.473982412,2.866137095,3.593865893,3.300907326,3.323693066,3.390564987,3.171388715,3.162153102,50-64_male
3.040561538,2.888542133,2.83324434,2.568870741,2.956272369,2.78075785,2.651580732,2.703680475,2.287890885,2.197774145,18-24_female
4.503786925,4.328179301,4.38359601,4.040549083,4.310116315,4.181750236,4.126143562,4.363366398,4.419332866,4.585334357,25-34_female
6.221506281,6.203956685,6.15645328,5.875499172,6.263332411,6.162088702,6.141250362,5.874507716,6.155476132,5.90794833,50-64_female
4.787728255,4.650074134,4.517335237,4.051276383,4.64044937,4.593670142,4.585942809,4.508003617,4.613689318,4.659380648,25-34_male
3.204156058,3.035300327,3.100004882,2.555588357,2.828338962,2.979185736,2.786357207,3.037944202,2.717933236,2.679132557,50-64_male
4.013493103,3.982927946,3.918589213,3.384142188,4.112664089,3.864451982,3.766597674,3.969699361,3.657676286,3.500931503,25-34_male
5.149871752,5.087753817,4.961839811,4.493627353,5.230231016,5.170713794,5.187217133,4.865765201,5.152000014,5.102766196,35-49_male
4.856699349,4.716537708,4.57420456,4.186177468,4.596924005,4.674812204,4.627851125,4.420736679,4.71702783,4.512360531,35-49_male
5.584574038,5.589633364,5.380594047,5.337322621,5.533748072,5.557124215,5.48589802,5.375931744,5.624710715,5.458131271,50-64_male
5.065179469,4.983529074,5.03637934,4.825844389,5.51433928,5.242435319,5.290437848,4.72119222,4.973938487,4.350866196,35-49_female
3.276917112,3.055982823,3.019676115,2.704162513,3.11604904,2.964701787,2.892156043,3.079695762,2.805098453,2.787105969,50-64_male
2.963119413,2.960358233,2.914070566,2.455685471,2.942125531,2.791126106,2.624813561,2.843573683,2.85126063,2.849666387,25-34_female
5.404090998,5.296313697,5.262220783,4.837182156,5.217716236,5.154939996,5.213215019,5.24648652,5.543241735,5.84188801,18-24_male
4.160284492,4.105311617,4.117168818,3.613663685,4.416851262,4.282396041,4.081397593,3.963127525,3.793407644,3.362351847,35-49_male
3.653582113,3.520661936,3.424314715,3.013914564,3.683437798,3.545166843,3.46763872,3.286783036,3.316564987,3.311062566,50-64_male
4.90041387,4.854824342,4.787032573,4.422392289,5.23140876,5.216409366,5.08262905,4.760512675,4.712792549,4.375077504,25-34_male
3.615948706,3.412206569,3.374202555,2.937907402,3.278469248,3.071997957,3.200278186,3.478156728,3.439180078,3.364321771,25-34_female
4.591006832,4.51757422,4.506602196,3.829056971,4.65938502,4.595278451,4.523599052,4.205371773,4.412791086,4.392405423,35-49_female
4.706121541,4.601443207,4.578315973,4.426584742,5.062568054,4.841083275,4.607830174,4.381132351,4.167284091,3.826451692,50-64_female
5.250907501,5.223656106,5.207224152,4.593726251,5.421193918,5.33747128,5.270806515,5.120350905,5.28067136,5.286431673,35-49_female
4.054483312,4.06881286,3.931021183,3.666801759,4.160805996,4.179337237,3.967171556,3.812180322,3.903967759,4.037585532,50-64_male
5.669303865,5.722909903,5.708635819,5.07994606,5.976291765,5.826535199,5.736303598,5.527166476,5.498052857,5.189898822,18-24_male
4.86593688,4.849051193,4.793071009,4.311130504,5.138904617,4.867197116,4.948091507,4.587477224,4.784138837,4.752536668,50-64_female
4.082063729,4.060033197,3.867137293,3.662818013,4.036941151,4.290442246,3.971302512,3.805854369,3.902897609,4.331825739,50-64_female
4.759128708,4.749270013,4.780468224,4.400842576,4.799720507,4.719895983,4.67596713,4.767343539,5.037752472,5.05607324,25-34_male
3.322276614,3.263662496,3.29907935,2.943998087,3.11892955,3.222946387,3.189204391,3.141084316,3.27254198,3.385933955,50-64_male
4.679484468,4.625937259,4.678771123,4.337907469,4.713378665,4.663249949,4.588777673,4.685796406,4.942873405,4.986809372,18-24_male
7.086531946,7.029717593,6.990079873,6.368972739,7.034119502,7.032146845,6.955310953,6.912099758,7.052240264,6.934162582,18-24_female
3.444084722,3.257106868,3.301749022,2.91967481,3.29789247,3.007526054,3.092541554,3.374907729,3.050962577,3.140796111,50-64_male
4.446752027,4.383393986,4.197479454,3.866799804,4.236274432,4.223522359,4.186060904,4.2101329,4.390441858,4.697709626,35-49_female
5.486677609,5.499290508,5.211175489,4.882022659,5.302710549,5.307175481,5.295237008,5.363931456,5.574964972,5.848911101,35-49_male
4.479906248,4.461290295,4.507383167,4.011685378,4.468057414,4.3369361,4.320093548,4.220726343,4.200221064,3.974234614,18-24_male
4.500279182,4.364308328,4.331324884,4.164709527,4.27823788,4.236691927,4.306770807,4.419900797,4.59341911,4.909554992,18-24_female
3.720298774,3.832542025,3.731245886,3.402539629,4.049833075,3.88543532,3.785326621,3.542105696,3.703853503,3.544962434,50-64_male
4.861435306,4.882266576,4.780299322,4.468606732,5.196551119,5.144931751,4.972912146,4.688657944,4.669651604,4.40549279,18-24_male
3.811114813,3.738794785,3.521073129,3.177045402,3.869310148,3.752706536,3.741007658,3.520654394,3.643281927,3.991445324,35-49_female
4.835645368,4.744728817,4.595703452,4.201732924,4.82925098,4.64496854,4.617602592,4.700579439,4.620880582,4.757173483,18-24_female
4.143956015,4.066777455,3.861879647,3.488615496,4.270977248,4.144551346,4.077373841,4.067087207,3.929076832,3.973997026,18-24_male
5.350080509,5.314361566,5.191061338,4.496407504,5.256406211,5.25516648,5.25434958,5.092113019,5.345926322,5.271864147,25-34_female
4.335839118,4.304300469,4.342748603,3.728014437,4.459708764,4.319129074,4.258921874,4.198958481,4.363414501,4.390730723,35-49_female
5.554559099,5.416912232,5.303701516,5.152213581,5.263858821,5.338423965,5.319104766,5.348298347,5.496499761,5.619556947,25-34_female
3.830058403,3.673057908,3.495412758,3.23812953,3.650363715,3.572498145,3.34960179,3.564723432,3.211764031,3.376274672,25-34_female
4.077194231,4.121987183,4.326352915,3.744323578,3.928901762,4.070441193,3.994576852,3.969646961,3.812486954,3.88013501,18-24_male
4.315507634,4.472120835,4.384461359,4.053857986,4.518178163,4.493488548,4.401652147,4.20038455,4.368934896,4.561719493,35-49_male
5.375204718,5.415196272,5.335366683,5.036812575,5.469538382,5.453567835,5.357587639,5.02836271,5.450695996,5.397900617,50-64_female
5.775436102,5.871365422,5.763812295,5.144111343,5.886248568,5.868699596,5.778525151,5.678566279,5.852420586,5.718055695,50-64_male
3.344625165,3.376883877,3.219651049,2.943653174,3.451467606,3.228238035,3.20122185,3.197725976,3.007766067,2.881328815,50-64_female
3.24042179,3.043899663,2.975467821,2.510557073,2.94474355,2.845058946,2.790828083,2.949666492,2.726128157,2.703571944,35-49_female
4.769144488,4.7230954,4.661030513,4.338504618,5.030601152,4.846411019,4.771840493,4.633184986,4.578803488,4.475867558,25-34_female
4.86196304,4.84866636,4.693195144,4.711468307,4.544117821,4.7388347,4.682448959,4.603006049,4.914865231,5.349471126,18-24_female
4.81332808,4.682664258,4.627338612,4.286052868,4.702817998,4.662289299,4.647565203,4.759585277,5.114903998,5.219122177,18-24_female
4.759240569,4.690881993,4.695691633,4.492585146,5.23781129,4.947253841,4.828289256,4.429909797,4.457812385,3.873886282,25-34_female
3.847114563,3.731798791,3.708775877,3.321037561,3.798369922,3.611562316,3.675409309,3.580865333,3.683019509,3.547749607,18-24_female
3.554944442,3.445505102,3.34162813,2.974630514,3.576062348,3.272179315,3.292393884,3.288144621,3.267667278,3.255153075,35-49_male
4.378632397,4.171824522,4.12458755,3.573292106,4.055650465,3.917833487,3.900491322,4.136314011,4.128213595,4.219159309,50-64_female
3.98122771,3.597945962,3.44220758,3.198699996,3.320126504,3.443746865,3.379699375,3.495052529,3.454710274,3.684341511,50-64_female
4.828782742,4.85628241,4.789510659,4.5653228,4.853693117,4.816585942,4.751178068,4.751073116,5.005977124,5.19646509,18-24_female
4.335870408,4.303653183,4.272586881,3.973754335,4.23574546,4.405374806,4.207164086,4.244882318,4.321603931,4.513739519,18-24_female
4.672246287,4.632996344,4.663618054,4.219187488,4.724358378,4.710727803,4.795029253,4.357347439,4.599011781,4.689031264,18-24_male
4.947413942,4.948235323,4.98702165,4.487374021,5.080347278,4.923582646,4.891667643,4.925045744,4.976937996,4.76312336,25-34_female
3.957608883,4.001377632,4.008849274,3.597210473,4.068978044,4.090912889,4.015772476,4.045054143,4.231189333,4.312582371,18-24_male
4.100196205,4.151852139,4.059993347,3.59345726,4.193396442,4.124275442,3.980575677,3.9267957,3.943631969,3.849913526,50-64_female
6.635879396,6.71486866,6.681684983,6.217626919,6.853553709,6.757600638,6.643308752,6.629352133,6.940297045,6.816294812,35-49_female
3.811774188,3.695702416,3.46946504,3.405613705,3.789777031,3.862265133,3.751224657,3.475996798,3.52152019,3.905659804,50-64_female
4.121735417,4.170553245,4.130665889,3.820985664,4.427829115,3.944960626,3.984038697,4.050689624,4.179960379,3.84190308,25-34_male
5.406782456,5.148661274,5.099606935,4.769275338,5.331358538,5.326732764,5.406883008,5.303776372,5.657743388,5.692300113,50-64_female
4.279726018,4.253167627,4.178575667,3.762434898,4.268499829,4.293691948,4.084987269,3.898075829,3.806340816,3.668681252,35-49_male
4.879339256,4.956974932,4.803800296,4.121483502,5.051157298,4.969051196,4.886015147,4.744207228,4.701940501,4.797787673,25-34_male
5.361036601,5.243089778,5.221649295,4.489899597,5.238040869,5.273531293,5.154406665,5.20587712,5.366890189,5.451478183,25-34_female
5.414052528,5.317108307,5.243311612,4.944792308,5.283114345,5.316900368,5.233169091,5.314103278,5.568342629,5.808737979,18-24_female
4.154121652,4.295654958,4.082201581,3.649860078,4.476070271,4.263033333,4.13589365,4.098111479,3.929265586,3.488486895,35-49_female
4.857375019,4.765347001,4.648774499,4.372476345,4.688800144,4.622337373,4.64038506,4.768098306,4.993861293,5.185827132,18-24_female
4.463532804,4.357626641,4.452618337,4.1116198,4.279713389,4.351563467,4.43366081,4.247436946,4.428911392,4.234935433,18-24_male
3.464235761,3.538448953,3.583692323,3.1657572,3.448934502,3.408963647,3.40837955,3.296148727,3.493701145,3.405961095,25-34_male
3.537236409,3.545723155,3.631757808,3.013252333,3.476469578,3.660331418,3.584380292,3.31719701,3.171788264,3.278998587,25-34_male
3.57001138,3.430083561,3.41573433,2.948327584,3.350147584,3.284823711,3.143132483,3.27364944,2.947418199,2.817816193,50-64_male
4.508935337,4.429402577,4.300575244,3.983000251,4.579319905,4.219769638,4.156273791,4.162014067,3.82466358,3.747154598,50-64_female
5.000860411,4.96694962,4.901844984,4.34080593,4.996628338,5.097223897,5.024522098,4.763578311,5.072155927,4.782133923,35-49_female
4.841920627,4.779882002,4.716965993,4.440481389,5.09335166,5.057114709,4.844870562,4.760116624,4.875775621,5.01384329,18-24_male
5.320577897,5.331795032,5.206147615,4.629866338,5.314363324,5.390589472,5.254663983,5.099109008,5.139607445,5.283537353,25-34_male
5.087850185,4.99142113,4.890023945,4.309069508,5.004967241,4.772532894,4.830696718,4.840559026,4.555862702,4.68039626,25-34_female
4.450218171,4.205818751,4.367608848,4.124237086,4.857912118,4.49450961,4.533997469,4.138184405,4.120538039,3.365380671,35-49_male
4.264194539,4.155729159,4.210039109,3.774921775,4.382997356,4.28558048,4.241083413,4.005012135,3.958296847,3.477605028,25-34_female
4.113546777,4.124039141,4.125499032,3.626739434,4.338581515,4.07661221,4.057318005,3.828673855,3.724715199,3.694841481,25-34_male
4.406359264,4.504586612,4.365907693,4.133219358,4.651222171,4.346480122,4.239432371,4.19694426,3.921692249,3.96221233,50-64_male
3.282553574,3.277895553,3.397124207,2.99968557,3.282039318,3.245485699,3.24957436,3.276578368,3.369937097,3.588023727,18-24_male
2.713771664,2.514933795,2.36778955,1.969107659,2.356941546,2.35022373,2.255260105,2.343178945,2.341786681,2.297406276,35-49_female
7.257114606,7.220487953,7.032557233,6.394854914,7.175116079,7.236787151,7.147444605,7.143228711,7.385279446,7.169553693,35-49_female
4.33905357,4.117447522,4.12521868,3.985703675,4.266847984,4.109743515,4.219044989,4.250760292,4.534042076,4.387574819,25-34_male
4.754637455,4.477123475,4.50474318,4.323111505,4.493810882,4.435030961,4.266769482,4.494290822,4.50838192,4.747091469,25-34_female
6.997982295,6.969721293,6.891852917,6.66617158,6.991668494,6.980526972,6.890281483,6.922226646,7.153843022,7.253555951,50-64_female
5.460920829,5.637006255,5.583894952,4.889723636,5.834659217,5.731858415,5.508364034,5.427589524,5.319361209,4.824924061,35-49_female
4.504365804,4.382751164,4.33385531,3.845632159,4.394910823,4.322245385,4.240889684,4.289126719,4.18303169,3.94074478,18-24_female
4.650100583,4.612650214,4.637722622,4.411925977,4.633097436,4.58446535,4.608443559,4.609967534,4.95461914,4.901785255,18-24_male
3.340745108,3.306794185,3.241505936,2.987226888,3.331578068,3.225940707,3.217292173,3.231360725,3.440713858,3.406626632,35-49_female
3.095740041,2.927331975,3.079203503,2.592944077,2.831801539,2.653796471,2.749368883,2.951918347,2.709823387,2.482252901,50-64_male
3.87312209,3.923314738,3.858206715,3.399503623,4.087668345,3.871203718,3.868602152,3.668236116,3.715725816,3.703886516,35-49_female
5.030699387,5.123117412,4.911497948,4.396755591,5.106708026,5.225207932,4.947934087,4.877991963,4.9354723,4.912497924,35-49_male
3.360507172,3.296608997,3.075879576,2.790869778,3.36510481,3.215552001,3.081619608,3.168117327,3.105490799,3.144043933,35-49_male
4.619872077,4.373286824,4.297297157,4.192504516,4.312737342,4.17520968,4.158717689,4.266862798,4.013005631,3.916601382,50-64_female
4.303733518,4.336841582,4.276408152,3.727282213,4.504470557,4.367713437,4.321349754,4.25456439,4.539022451,4.319004397,25-34_female
6.230667207,6.141150123,5.9750704,5.523923092,6.052420867,6.045607775,5.975330422,5.907644679,6.102625464,6.079251714,35-49_male
4.321969221,4.231135129,4.230714621,3.87705784,4.392459752,4.342824716,4.209731043,4.011818232,4.14903426,3.715530021,35-49_male
4.582120816,4.624281829,4.699411078,4.076087742,4.753962016,4.579432916,4.621919907,4.444987868,4.684922308,4.530677969,35-49_male
4.709064567,4.606314467,4.803629323,4.249933561,5.064347446,4.741955617,4.746174373,4.591995454,4.659461687,4.326677115,50-64_female
2.652493137,2.320121411,2.308835245,2.088249297,2.132919307,2.157025346,2.146606803,2.408133834,2.129937229,2.270694482,35-49_female
